1729811463.9578469,
1729811466.1603694,
1729811466.168372,
1729811466.1853318,
1729811466.1853318,
1729811466.2021265,
1729811466.2108247,
1729811466.2192147,
1729811466.2272866,
1729811466.2352872,
1729811466.252117,
1729811466.2601964,
1729811466.2681887,
1729811466.2765782,
1729811466.2928066,
1729811466.3011377,
1729811466.309692,
1729811466.3177779,
1729811466.3260674,
1729811466.3428357,
1729811466.350867,
1729811466.3593392,
1729811466.3673804,
1729811466.3753617,
1729811466.3920934,
1729811466.400133,
1729811466.4091866,
1729811466.4218545,
1729811466.4253428,
1729811466.4422631,
1729811466.4503043,
1729811466.4590821,
1729811466.4672005,
1729811466.4751034,
1729811466.4918938,
1729811466.4999988,
1729811466.509208,
1729811466.5218203,
1729811466.530051,
1729811466.5384734,
1729811466.5465472,
1729811466.554539,
1729811466.5709002,
1729811466.5794232,
1729811466.5878885,
1729811466.5961034,
1729811466.609455,
1729811466.6179078,
1729811466.6263433,
1729811466.6423872,
1729811466.6504524,
1729811466.6588118,
1729811466.667165,
1729811466.6834748,
1729811466.691754,
1729811466.6997902,
1729811466.7098053,
1729811466.7181756,
1729811466.7266893,
1729811466.7427485,
1729811466.7515812,
1729811466.7596586,
1729811466.7676427,
1729811466.7760203,
1729811466.7925003,
1729811466.8009527,
1729811466.809938,
1729811466.8183749,
1729811466.8268447,
1729811466.8352585,
1729811466.8520994,
1729811466.8601923,
1729811466.868186,
1729811466.8761964,
1729811466.8932986,
1729811466.9012938,
1729811466.9102669,
1729811466.9183812,
1729811466.9266527,
1729811466.9433827,
1729811466.951784,
1729811466.9601374,
1729811466.9692433,
1729811466.977836,
1729811466.9862027,
1729811467.0031645,
1729811467.0102885,
1729811467.0190232,
1729811467.0318894,
1729811467.0362494,
1729811467.0448651,
1729811467.0620477,
1729811467.0701294,
1729811467.0781293,
1729811467.0867982,
1729811467.0951762,
1729811467.1106453,
1729811467.1192348,
1729811467.1273158,
1729811467.1353104,
1729811467.1521025,
1729811467.1601796,
1729811467.1685815,
1729811467.176653,
1729811467.1928673,
1729811467.2011397,
1729811467.2107477,
1729811467.2192113,
1729811467.2276618,
1729811467.2357376,
1729811467.252302,
1729811467.2603745,
1729811467.2683797,
1729811467.2763872,
1729811467.284724,
1729811467.3015115,
1729811467.309655,
1729811467.317629,
1729811467.3260348,
1729811467.3423767,
1729811467.3504064,
1729811467.358953,
1729811467.367394,
1729811467.3754294,
1729811467.392151,
1729811467.4001856,
1729811467.4086187,
1729811467.4181917,
1729811467.4262822,
1729811467.4427817,
1729811467.4508517,
1729811467.4588993,
1729811467.4671307,
1729811467.4751563,
1729811467.4911504,
1729811467.4993732,
1729811467.5077338,
1729811467.5182233,
1729811467.5263095,
1729811467.54239,
1729811467.5502431,
1729811467.5586343,
1729811467.5671551,
1729811467.5752292,
1729811467.592128,
1729811467.600227,
1729811467.6186054,
1729811467.6186054,
1729811467.6350126,
1729811467.6433873,
1729811467.6518326,
1729811467.6599045,
1729811467.668184,
1729811467.676245,
1729811467.692689,
1729811467.7007556,
1729811467.7092946,
1729811467.71733,
1729811467.7253308,
1729811467.7423477,
1729811467.750398,
1729811467.759035,
1729811467.7670586,
1729811467.775315,
1729811467.7924807,
1729811467.8005865,
1729811467.8092103,
1729811467.8172796,
1729811467.825685,
1729811467.8427713,
1729811467.8508475,
1729811467.859452,
1729811467.8674493,
1729811467.8754787,
1729811467.8924131,
1729811467.9004567,
1729811467.9085581,
1729811467.9168217,
1729811467.9256668,
1729811467.9426773,
1729811467.950776,
1729811467.9587493,
1729811467.9667187,
1729811467.9750745,
1729811467.9882529,
1729811467.9966664,
1729811468.012852,
1729811468.0215487,
1729811468.0260959,
1729811468.0430167,
1729811468.0518186,
1729811468.0596995,
1729811468.076148,
1729811468.076148,
1729811468.0920436,
1729811468.097202,
1729811468.1055582,
1729811468.1222994,
1729811468.1263835,
1729811468.14302,
1729811468.151118,
1729811468.1596615,
1729811468.1677036,
1729811468.1757166,
1729811468.1926284,
1729811468.200657,
1729811468.2091806,
1729811468.2171996,
1729811468.2355251,
1729811468.2436404,
1729811468.2522783,
1729811468.2603507,
1729811468.2687,
1729811468.276772,
1729811468.2934184,
1729811468.3018832,
1729811468.310041,
1729811468.318378,
1729811468.326441,
1729811468.3426712,
1729811468.35076,
1729811468.3592021,
1729811468.36723,
1729811468.3752432,
1729811468.3920367,
1729811468.4000716,
1729811468.4085557,
1729811468.4168966,
1729811468.4253325,
1729811468.4428835,
1729811468.4515972,
1729811468.4597492,
1729811468.4680777,
1729811468.4761527,
1729811468.4924586,
1729811468.5005379,
1729811468.5085282,
1729811468.516771,
1729811468.524804,
1729811468.543736,
1729811468.5521777,
1729811468.5612984,
1729811468.5711594,
1729811468.5796688,
1729811468.587721,
1729811468.596099,
1729811468.604427,
1729811468.6208227,
1729811468.6295085,
1729811468.6443236,
1729811468.652697,
1729811468.6608632,
1729811468.6690729,
1729811468.6772738,
1729811468.693788,
1729811468.7022598,
1729811468.7104094,
1729811468.7187812,
1729811468.7268577,
1729811468.735839,
1729811468.752762,
1729811468.7608404,
1729811468.7692971,
1729811468.7773685,
1729811468.7853699,
1729811468.8021264,
1729811468.810199,
1729811468.8181863,
1729811468.8266227,
1729811468.8427913,
1729811468.8510308,
1729811468.859521,
1729811468.8675907,
1729811468.8758802,
1729811468.892711,
1729811468.9007666,
1729811468.909248,
1729811468.9172454,
1729811468.9252985,
1729811468.9428997,
1729811468.9509463,
1729811468.959495,
1729811468.9763587,
1729811468.9763587,
1729811468.993375,
1729811469.0017755,
1729811469.009918,
1729811469.0177925,
1729811469.0261834,
1729811469.042328,
1729811469.0509222,
1729811469.0592217,
1729811469.075628,
1729811469.075628,
1729811469.0926178,
1729811469.1022372,
1729811469.1103187,
1729811469.1187541,
1729811469.1268268,
1729811469.1432152,
1729811469.1517508,
1729811469.159968,
1729811469.1682913,
1729811469.1846666,
1729811469.1932702,
1729811469.2017114,
1729811469.2098596,
1729811469.2181735,
1729811469.2262506,
1729811469.2428322,
1729811469.2509406,
1729811469.25949,
1729811469.267513,
1729811469.2755215,
1729811469.292487,
1729811469.3005116,
1729811469.3090558,
1729811469.3170903,
1729811469.3253317,
1729811469.343072,
1729811469.3511324,
1729811469.3568313,
1729811469.3654063,
1729811469.3823857,
1729811469.3905401,
1729811469.3984425,
1729811469.406409,
1729811469.4225001,
1729811469.4307206,
1729811469.4393518,
1729811469.4518344,
1729811469.4599886,
1729811469.4679165,
1729811469.4763615,
1729811469.4930077,
1729811469.5010417,
1729811469.5097597,
1729811469.5178275,
1729811469.525783,
1729811469.5340607,
1729811469.55009,
1729811469.558565,
1729811469.5666301,
1729811469.5748103,
1729811469.5918233,
1729811469.59984,
1729811469.609204,
1729811469.6174521,
1729811469.6255336,
1729811469.642583,
1729811469.650159,
1729811469.658688,
1729811469.6667197,
1729811469.6747575,
1729811469.6920075,
1729811469.7000387,
1729811469.7083528,
1729811469.7183874,
1729811469.7305336,
1729811469.7388108,
1729811469.7469108,
1729811469.7628918,
1729811469.771416,
1729811469.7794902,
1729811469.788009,
1729811469.796089,
1729811469.8125079,
1729811469.820581,
1729811469.8285766,
1729811469.836991,
1729811469.8450696,
1729811469.8549783,
1729811469.8719795,
1729811469.8800578,
1729811469.8887022,
1729811469.8968384,
1729811469.9134336,
1729811469.9220207,
1729811469.930175,
1729811469.9381642,
1729811469.946431,
1729811469.9629796,
1729811469.9721313,
1729811469.9802828,
1729811469.9886866,
1729811469.9968243,
1729811470.0135987,
1729811470.0222008,
1729811470.0303402,
1729811470.0383384,
1729811470.0548346,
1729811470.063376,
1729811470.0720937,
1729811470.0802455,
1729811470.088239,
1729811470.0967536,
1729811470.1129184,
1729811470.122116,
1729811470.1323826,
1729811470.140949,
1729811470.1494138,
1729811470.163136,
1729811470.1733277,
1729811470.1824949,
1729811470.1911793,
1729811470.199615,
1729811470.207697,
1729811470.2214234,
1729811470.2330768,
1729811470.2418509,
1729811470.249848,
1729811470.2584698,
1729811470.2664995,
1729811470.274875,
1729811470.2921298,
1729811470.3001912,
1729811470.3088837,
1729811470.3169706,
1729811470.3251746,
1729811470.3421862,
1729811470.350431,
1729811470.3591309,
1729811470.3672223,
1729811470.375206,
1729811470.3919995,
1729811470.4000373,
1729811470.4084992,
1729811470.4165332,
1729811470.4327831,
1729811470.4410641,
1729811470.449215,
1729811470.4587703,
1729811470.4668467,
1729811470.4750855,
1729811470.4918814,
1729811470.4999006,
1729811470.5079584,
1729811470.515989,
1729811470.5325055,
1729811470.5408986,
1729811470.5491786,
1729811470.5591924,
1729811470.567266,
1729811470.575625,
1729811470.592661,
1729811470.600731,
1729811470.6087334,
1729811470.617048,
1729811470.6251214,
1729811470.6422408,
1729811470.6525767,
1729811470.6596756,
1729811470.6680446,
1729811470.676118,
1729811470.6929746,
1729811470.7010436,
1729811470.7122877,
1729811470.7225277,
1729811470.7307994,
1729811470.739314,
1729811470.7475843,
1729811470.7639875,
1729811470.7724583,
1729811470.780575,
1729811470.7890315,
1729811470.8140507,
1729811470.8226151,
1729811470.8226151,
1729811470.830614,
1729811470.839129,
1729811470.847542,
1729811470.855605,
1729811470.8722908,
1729811470.8803532,
1729811470.8883617,
1729811470.9048347,
1729811470.9052298,
1729811470.9221327,
1729811470.9270759,
1729811470.9437976,
1729811470.952216,
1729811470.9602888,
1729811470.9682834,
1729811470.9762857,
1729811470.992721,
1729811471.0014417,
1729811471.0095148,
1729811471.0174692,
1729811471.0258973,
1729811471.0428228,
1729811471.0508542,
1729811471.0593123,
1729811471.0682209,
1729811471.0765264,
1729811471.093022,
1729811471.101124,
1729811471.1096704,
1729811471.1181586,
1729811471.12623,
1729811471.1425347,
1729811471.1506145,
1729811471.1595259,
1729811471.1683874,
1729811471.1767926,
1729811471.1928327,
1729811471.2020285,
1729811471.210102,
1729811471.218459,
1729811471.2265372,
1729811471.243023,
1729811471.2511227,
1729811471.2595844,
1729811471.2722235,
1729811471.2802486,
1729811471.288932,
1729811471.2969918,
1729811471.3053803,
1729811471.3223817,
1729811471.3304687,
1729811471.3390002,
1729811471.3470683,
1729811471.3631535,
1729811471.368455,
1729811471.37654,
1729811471.3928902,
1729811471.4009254,
1729811471.410023,
1729811471.418504,
1729811471.4351993,
1729811471.4351993,
1729811471.4520426,
1729811471.4601154,
1729811471.4680798,
1729811471.4760737,
1729811471.492974,
1729811471.5010576,
1729811471.5095067,
1729811471.517549,
1729811471.5257442,
1729811471.5425358,
1729811471.550564,
1729811471.5590959,
1729811471.5675979,
1729811471.57567,
1729811471.5929847,
1729811471.601095,
1729811471.609597,
1729811471.6176696,
1729811471.6260426,
1729811471.6343305,
1729811471.6506653,
1729811471.6590695,
1729811471.6671193,
1729811471.679302,
1729811471.6924903,
1729811471.7005591,
1729811471.708986,
1729811471.7173586,
1729811471.7256875,
1729811471.7427816,
1729811471.7508492,
1729811471.7593403,
1729811471.7678301,
1729811471.7763414,
1729811471.7929332,
1729811471.8009987,
1729811471.8096454,
1729811471.8177078,
1729811471.8256543,
1729811471.8428335,
1729811471.8508728,
1729811471.8596077,
1729811471.8679795,
1729811471.8760207,
1729811471.893169,
1729811471.9016182,
1729811471.9097693,
1729811471.9182088,
1729811471.9262848,
1729811471.9428854,
1729811471.950993,
1729811471.9595053,
1729811471.9675484,
1729811471.975955,
1729811471.9925365,
1729811472.0005672,
1729811472.0093658,
1729811472.0174282,
1729811472.0259392,
1729811472.0429654,
1729811472.051018,
1729811472.0598495,
1729811472.0678835,
1729811472.0840783,
1729811472.089701,
1729811472.0977538,
1729811472.1139603,
1729811472.1225672,
1729811472.1305978,
1729811472.139233,
1729811472.147266,
1729811472.1553004,
1729811472.1719866,
1729811472.1801372,
1729811472.1881359,
1729811472.1979766,
1729811472.2093847,
1729811472.2280786,
1729811472.2280786,
1729811472.2364593,
1729811472.244891,
1729811472.2615848,
1729811472.2696548,
1729811472.277633,
1729811472.2856452,
1729811472.3023717,
1729811472.3104885,
1729811472.3183913,
1729811472.3265097,
1729811472.3345194,
1729811472.3508036,
1729811472.3592238,
1729811472.3677604,
1729811472.3758383,
1729811472.3923924,
1729811472.402533,
1729811472.410683,
1729811472.4186118,
1729811472.427031,
1729811472.4430726,
1729811472.4517481,
1729811472.4598234,
1729811472.4682014,
1729811472.4766123,
1729811472.484885,
1729811472.502484,
1729811472.5108314,
1729811472.518836,
1729811472.5271983,
1729811472.5436542,
1729811472.551735,
1729811472.559722,
1729811472.5677166,
1729811472.5758913,
1729811472.5928843,
1729811472.603022,
1729811472.611174,
1729811472.6195362,
1729811472.6276083,
1729811472.6440492,
1729811472.6448352,
1729811472.6617663,
1729811472.66984,
1729811472.677871,
1729811472.6946163,
1729811472.7026565,
1729811472.7115452,
1729811472.7196205,
1729811472.7326536,
1729811472.7379887,
1729811472.7460697,
1729811472.7627752,
1729811472.7709322,
1729811472.7789102,
1729811472.7873564,
1729811472.7953742,
1729811472.8121977,
1729811472.8202744,
1729811472.8285124,
1729811472.8369894,
1729811472.8450682,
1729811472.861848,
1729811472.869925,
1729811472.877916,
1729811472.8863378,
1729811472.8948467,
1729811472.9119427,
1729811472.92874,
1729811472.92874,
1729811472.9455264,
1729811472.9543643,
1729811472.9631257,
1729811472.9717312,
1729811472.9798365,
1729811472.9881992,
1729811472.9947572,
1729811473.0110602,
1729811473.0193992,
1729811473.0278058,
1729811473.0362911,
1729811473.052716,
1729811473.06079,
1729811473.0687892,
1729811473.0771565,
1729811473.1032987,
1729811473.1197639,
1729811473.1282182,
1729811473.1282182,
1729811473.1282182,
1729811473.1366382,
1729811473.1450124,
1729811473.1619787,
1729811473.1700563,
1729811473.1780498,
1729811473.186472,
1729811473.2027497,
1729811473.211627,
1729811473.2197073,
1729811473.2282157,
1729811473.2366598,
1729811473.2497334,
1729811473.2625132,
1729811473.2718031,
1729811473.2799525,
1729811473.2883883,
1729811473.294937,
1729811473.3120277,
1729811473.3201747,
1729811473.3288398,
1729811473.336912,
1729811473.3535128,
1729811473.3620443,
1729811473.3701189,
1729811473.3780735,
1729811473.386415,
1729811473.3953161,
1729811473.4121842,
1729811473.4202604,
1729811473.4286966,
1729811473.442034,
1729811473.458818,
1729811473.458818,
1729811473.4681537,
1729811473.4762263,
1729811473.4928164,
1729811473.4955208,
1729811473.5123143,
1729811473.5204751,
1729811473.528988,
1729811473.537533,
1729811473.5459752,
1729811473.5627968,
1729811473.5708776,
1729811473.5796313,
1729811473.5877726,
1729811473.5956607,
1729811473.6124392,
1729811473.6205118,
1729811473.629037,
1729811473.6460695,
1729811473.6460695,
1729811473.6623244,
1729811473.6704006,
1729811473.6788962,
1729811473.6869714,
1729811473.6949294,
1729811473.7117355,
1729811473.7198167,
1729811473.728274,
1729811473.7367082,
1729811473.7451994,
1729811473.7641175,
1729811473.7719212,
1729811473.7805057,
1729811473.7891803,
1729811473.7972121,
1729811473.8056867,
1729811473.8560035,
1729811473.8560035,
1729811473.8640363,
1729811473.8640363,
1729811473.8640363,
1729811473.8727832,
1729811473.8807962,
1729811473.8893847,
1729811473.8974345,
1729811473.9056852,
1729811473.922444,
1729811473.9306026,
1729811473.9385858,
1729811473.9552488,
1729811473.9636045,
1729811473.9721732,
1729811473.9803386,
1729811473.988319,
1729811474.0056157,
1729811474.0056157,
1729811474.02256,
1729811474.0306716,
1729811474.0392892,
1729811474.04728,
1729811474.0553806,
1729811474.0721176,
1729811474.0802677,
1729811474.0882611,
1729811474.0965283,
1729811474.1137643,
1729811474.1225529,
1729811474.1305945,
1729811474.1394658,
1729811474.1474903,
1729811474.1639087,
1729811474.197383,
1729811474.197383,
1729811474.2140098,
1729811474.2140098,
1729811474.2140098,
1729811474.222683,
1729811474.2307577,
1729811474.238826,
1729811474.2470644,
1729811474.2649617,
1729811474.2736292,
1729811474.2833095,
1729811474.2914712,
1729811474.299742,
1729811474.3138843,
1729811474.3226285,
1729811474.3306437,
1729811474.3392477,
1729811474.3472896,
1729811474.3636012,
1729811474.3721652,
1729811474.388705,
1729811474.3972561,
1729811474.3972561,
1729811474.413784,
1729811474.4228814,
1729811474.4308755,
1729811474.4396932,
1729811474.4477236,
1729811474.455735,
1729811474.4722164,
1729811474.4825807,
1729811474.486079,
1729811474.502723,
1729811474.5061755,
1729811474.5152273,
1729811474.5315764,
1729811474.5396287,
1729811474.5475266,
1729811474.5555985,
1729811474.5722685,
1729811474.5803337,
1729811474.5889857,
1729811474.5970058,
1729811474.6063714,
1729811474.6227393,
1729811474.630782,
1729811474.639227,
1729811474.647261,
1729811474.6554756,
1729811474.6720607,
1729811474.6801395,
1729811474.6884863,
1729811474.6965632,
1729811474.7129755,
1729811474.721049,
1729811474.729045,
1729811474.7375126,
1729811474.7455847,
1729811474.7624688,
1729811474.77062,
1729811474.7790375,
1729811474.7920957,
1729811474.7960367,
1729811474.8103392,
1729811474.8217251,
1729811474.8298004,
1729811474.8382363,
1729811474.8543384,
1729811474.8628154,
1729811474.871599,
1729811474.879675,
1729811474.888463,
1729811474.896538,
1729811474.9048905,
1729811474.9169784,
1729811474.9260516,
1729811474.935354,
1729811474.952364,
1729811474.960467,
1729811474.9686599,
1729811474.9767401,
1729811474.9846866,
1729811475.00097,
1729811475.013098,
1729811475.0215578,
1729811475.029633,
1729811475.0380828,
1729811475.046405,
1729811475.0629091,
1729811475.0717285,
1729811475.079806,
1729811475.0883794,
1729811475.096814,
1729811475.1128778,
1729811475.121691,
1729811475.1297631,
1729811475.1377618,
1729811475.1457489,
1729811475.1625924,
1729811475.170669,
1729811475.178662,
1729811475.1869602,
1729811475.1954522,
1729811475.2123632,
1729811475.2218826,
1729811475.2273104,
1729811475.2433648,
1729811475.2524285,
1729811475.2605832,
1729811475.2688756,
1729811475.2769372,
1729811475.2933493,
1729811475.3018458,
1729811475.311408,
1729811475.3198833,
1729811475.3283794,
1729811475.3369339,
1729811475.3453772,
1729811475.3624475,
1729811475.3706105,
1729811475.3790562,
1729811475.3871357,
1729811475.3955445,
1729811475.412424,
1729811475.422253,
1729811475.4303217,
1729811475.4388766,
1729811475.446948,
1729811475.463406,
1729811475.4723952,
1729811475.4805472,
1729811475.48854,
1729811475.5049767,
1729811475.5052297,
1729811475.5221212,
1729811475.5302553,
1729811475.538739,
1729811475.5471752,
1729811475.5556004,
1729811475.5724757,
1729811475.580523,
1729811475.589057,
1729811475.5970545,
1729811475.613188,
1729811475.6218948,
1729811475.6299741,
1729811475.6387799,
1729811475.6468635,
1729811475.6633897,
1729811475.672218,
1729811475.680369,
1729811475.6887534,
1729811475.6972134,
1729811475.7052903,
1729811475.722073,
1729811475.7302256,
1729811475.738217,
1729811475.7461407,
1729811475.7628813,
1729811475.7709577,
1729811475.7796538,
1729811475.7877946,
1729811475.796083,
1729811475.8129182,
1729811475.8228438,
1729811475.831061,
1729811475.8396509,
1729811475.847683,
1729811475.8557298,
1729811475.8721757,
1729811475.88026,
1729811475.888692,
1729811475.8967688,
1729811475.9136963,
1729811475.9223201,
1729811475.9304674,
1729811475.9384663,
1729811475.9467213,
1729811475.9551487,
1729811475.9719641,
1729811475.9801035,
1729811475.9881105,
1729811475.9959903,
1729811476.012762,
1729811476.0224648,
1729811476.0305233,
1729811476.0390825,
1729811476.0471256,
1729811476.0554876,
1729811476.0804563,
1729811476.0804563,
1729811476.0889304,
1729811476.096976,
1729811476.1129599,
1729811476.1222887,
1729811476.1304262,
1729811476.1384397,
1729811476.146688,
1729811476.1630623,
1729811476.168971,
1729811476.177052,
1729811476.193027,
1729811476.2021575,
1729811476.2102313,
1729811476.2186325,
1729811476.2267053,
1729811476.2435272,
1729811476.25192,
1729811476.2600765,
1729811476.267985,
1729811476.2803907,
1729811476.2889867,
1729811476.297377,
1729811476.3057613,
1729811476.3222387,
1729811476.3303366,
1729811476.3392231,
1729811476.347667,
1729811476.3557513,
1729811476.3722765,
1729811476.3803825,
1729811476.3884225,
1729811476.3967159,
1729811476.405166,
1729811476.4219363,
1729811476.4301066,
1729811476.4384677,
1729811476.4549158,
1729811476.462958,
1729811476.472085,
1729811476.4801428,
1729811476.4886885,
1729811476.5054622,
1729811476.514062,
1729811476.5219026,
1729811476.5299737,
1729811476.5382848,
1729811476.5467637,
1729811476.5632858,
1729811476.5718577,
1729811476.5800068,
1729811476.596228,
1729811476.596228,
1729811476.6129217,
1729811476.6221504,
1729811476.6303194,
1729811476.64671,
1729811476.64671,
1729811476.663149,
1729811476.672022,
1729811476.6801703,
1729811476.68812,
1729811476.7043781,
1729811476.71272,
1729811476.7210677,
1729811476.7295127,
1729811476.737591,
1729811476.7542882,
1729811476.7627416,
1729811476.7708893,
1729811476.7795393,
1729811476.787687,
1729811476.7958364,
1729811476.8127873,
1729811476.8209438,
1729811476.8294754,
1729811476.837542,
1729811476.8458655,
1729811476.8633962,
1729811476.8727834,
1729811476.8807924,
1729811476.8889475,
1729811476.896824,
1729811476.9131622,
1729811476.921951,
1729811476.9295342,
1729811476.9376247,
1729811476.9459188,
1729811476.9627538,
1729811476.9708278,
1729811476.9792464,
1729811476.9879482,
1729811476.9965825,
1729811477.0131252,
1729811477.0220997,
1729811477.029686,
1729811477.0382454,
1729811477.054905,
1729811477.0630784,
1729811477.071913,
1729811477.080715,
1729811477.088725,
1729811477.0969768,
1729811477.104986,
1729811477.1217828,
1729811477.1293824,
1729811477.145341,
1729811477.1456504,
1729811477.1626837,
1729811477.1707575,
1729811477.1792243,
1729811477.1873004,
1729811477.1952558,
1729811477.2121503,
1729811477.2202258,
1729811477.2282217,
1729811477.237626,
1729811477.2541049,
1729811477.2625124,
1729811477.2706661,
1729811477.2869225,
1729811477.2958465,
1729811477.2958465,
1729811477.3127046,
1729811477.3208425,
1729811477.3293147,
1729811477.3458588,
1729811477.3458588,
1729811477.3570197,
1729811477.3679895,
1729811477.382443,
1729811477.3853211,
1729811477.4013202,
1729811477.4099102,
1729811477.417977,
1729811477.4263144,
1729811477.4426842,
1729811477.4457564,
1729811477.4626594,
1729811477.4707341,
1729811477.4791799,
1729811477.4872532,
1729811477.4955444,
1729811477.5124502,
1729811477.5205238,
1729811477.532342,
1729811477.5430741,
1729811477.5462399,
1729811477.5631816,
1729811477.5716183,
1729811477.5808473,
1729811477.5895743,
1729811477.598898,
1729811477.6070344,
1729811477.6158202,
1729811477.6328664,
1729811477.6410198,
1729811477.6488628,
1729811477.6648564,
1729811477.6734917,
1729811477.6814895,
1729811477.6902688,
1729811477.6996996,
1729811477.7084079,
1729811477.7164767,
1729811477.7324328,
1729811477.740539,
1729811477.7488708,
1729811477.7569356,
1729811477.765297,
1729811477.781498,
1729811477.789467,
1729811477.7974324,
1729811477.8058867,
1729811477.8223367,
1729811477.8303845,
1729811477.839165,
1729811477.8471766,
1729811477.8639011,
1729811477.8724334,
1729811477.8805742,
1729811477.889177,
1729811477.8990653,
1729811477.9075875,
1729811477.916,
1729811477.9326825,
1729811477.9408362,
1729811477.9487095,
1729811477.96518,
1729811477.9654746,
1729811477.98275,
1729811477.9908864,
1729811477.9992127,
1729811478.0078733,
1729811478.016309,
1729811478.033591,
1729811478.042471,
1729811478.0504982,
1729811478.0589638,
1729811478.0754511,
1729811478.084018,
1729811478.092818,
1729811478.1008434,
1729811478.1093524,
1729811478.1173875,
1729811478.1256783,
1729811478.1424732,
1729811478.1505284,
1729811478.159062,
1729811478.167105,
1729811478.175107,
1729811478.1920023,
1729811478.200044,
1729811478.2080727,
1729811478.216328,
1729811478.2249663,
1729811478.2418525,
1729811478.2498498,
1729811478.2624807,
1729811478.2705276,
1729811478.278878,
